127.0.0.1 - - [06/Dec/2021:14:29:20 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:52:53 +0900] "GET /s/images/banana2.jpg HTTP/1.1" 200 7283
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:52:53 +0900] "GET /s/images/banana3.jpg HTTP/1.1" 200 5959
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:52:53 +0900] "GET /s/images/pear1.jpg HTTP/1.1" 200 6847
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:52:53 +0900] "GET /s/images/pear2.jpg HTTP/1.1" 200 7409
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:52:53 +0900] "GET /s/images/pear3.jpg HTTP/1.1" 200 7306
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:53:03 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3053
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:55:05 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3053
0:0:0:0:0:0:0:1 - - [06/Dec/2021:16:55:45 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3053
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 2972
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/apple3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/apple1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/banana2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/banana1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/apple2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/banana3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/pear1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/pear2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:18 +0900] "GET /s/images/pear3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:12:52 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3035
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:13:20 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 2909
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:14:00 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 2972
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:14:33 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3026
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/apple1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/apple2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/apple3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/banana1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/banana2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/banana3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/pear1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/pear2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:28:23 +0900] "GET /s/images/pear3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:30:05 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3796
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:31:05 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:37:15 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 500 3741
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:37:56 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 903
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:38:24 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:38:56 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3351
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:39:01 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3351
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:40 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3500
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3500
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/apple1.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/apple3.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/apple2.jpg HTTP/1.1" 404 831
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/banana1.jpg HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/banana2.jpg HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/banana3.jpg HTTP/1.1" 404 832
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/pear3.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/pear2.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:43 +0900] "GET /s/img/pear1.jpg HTTP/1.1" 404 830
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3527
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/apple2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/apple1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/apple3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/banana2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/banana1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/banana3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/pear3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/pear2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:40:55 +0900] "GET /s/images/pear1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:41:25 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3527
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:41:26 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3527
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:42:03 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 500 2642
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:42:55 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 500 2642
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:42:56 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3527
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:43:05 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 500 2642
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:43:34 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 3635
0:0:0:0:0:0:0:1 - - [06/Dec/2021:17:44:35 +0900] "GET /s/ShopMallMain.jsp HTTP/1.1" 200 4598
